target,model_spec,data_version,model_name,n_train,n_test,rmse,mae,r2,exporter_FE,importer_FE,contig,comlang_off,comlang_ethno,log_gdp_o,log_gdp_d,log_distw,disorder_Demonstrations,disorder_Political violence,disorder_Political violence; Demonstrations,disorder_Strategic developments,event_Battles,event_Explosions/Remote violence,event_Protests,event_Riots,event_Strategic developments,event_Violence against civilians,perpetrator_Civilians,perpetrator_External/Other forces,perpetrator_Identity militia,perpetrator_Political militia,perpetrator_Protesters,perpetrator_Rebel group,perpetrator_Rioters,perpetrator_State forces,target_Civilians,target_External/Other forces,target_Identity militia,target_Political militia,target_Protesters,target_Rebel group,target_Rioters,target_State forces
tradeflow_baci,RF basic,lag0,RandomForest_tradeflow_baci,2892,618,1.841271505914709,1.2505564227087558,0.6986596066214918,29.00579968251882,11.292286942771161,10.088718767623444,2.8186412777439513,1.9652590074844816,18.923500346239038,12.548579998540557,13.357213977078539,,,,,,,,,,,,,,,,,,,,,,,,,,
tradeflow_baci,RF full,lag0,RandomForest_tradeflow_baci,2892,618,2.2703280363659037,1.6565444984703923,0.5418592624419745,15.856135829284366,8.627268049805249,9.327662396463396,2.610285584394173,1.3770618471028102,14.966505227596807,10.756967932791305,12.75369168414357,1.8119741203729909,1.4823128004481392,0.1839940639882266,0.5248552210756519,1.0964403506112943,0.24538550728536562,1.320512749389009,1.3191655742513961,0.5901520308340329,0.6312775992739859,0.01180549982584595,0.7140058382357728,3.184664508677078,2.042905707914379,1.2118196519715905,0.5148605630606653,0.6909872461890927,0.7000386524209724,0.7000428008749701,0.4717931313802576,1.2686460063323048,0.5290749191779927,0.8303612379071115,0.4173960846104393,0.636169030776439,0.5937805515333201
tradeflow_baci,XGB basic,lag0,XGBoost_tradeflow_baci,2892,618,1.990231295859562,1.4130949384195146,0.6479301880487283,28.284841430632905,8.648393172860157,9.11219445446533,1.969013522334981,0.7439218534305779,20.632953781622007,15.781454567094114,14.827227217559924,,,,,,,,,,,,,,,,,,,,,,,,,,
tradeflow_baci,XGB full,lag0,XGBoost_tradeflow_baci,2892,618,2.1296505371963206,1.5065732975592918,0.5968762601227564,18.940252989733057,7.986222057231321,7.663224635152344,1.8439510055250643,0.5514248611508044,20.857329316233404,13.269710795703618,13.215381056553982,1.125183314064566,0.9402951086445318,0.24221936196318336,0.897911156078076,0.6265313878469932,0.4676080548711236,0.7371774118603778,0.5574774278234058,0.12868609575280462,0.5046866474176822,0.003951386147223044,0.4536488690616884,1.1506536144226231,1.3389618381090773,0.47433922719749044,0.3821733841971706,0.34047796660091445,0.9531141632534986,0.505848104469599,0.7581660077635138,0.3465789173652818,0.3366701249303966,0.10124794306898281,0.4179149311613279,0.5808329885091269,1.3001478501357446
tradeflow_baci,RF basic,lag1,RandomForest_tradeflow_baci,2850,618,1.8708712671983219,1.2746169371302025,0.6888932053094858,28.307347733400455,11.046194750528638,10.269232373363911,2.6671053264493088,2.357719844756571,18.951914498050883,12.530717655941,13.86976781750925,,,,,,,,,,,,,,,,,,,,,,,,,,
tradeflow_baci,RF full,lag1,RandomForest_tradeflow_baci,2850,618,2.2596521105416443,1.6385456694716134,0.5461578277802603,16.026584269321233,8.84914630520469,9.039201426566091,2.611774531850848,1.4155041846975334,15.011805064682385,10.866666848818184,13.152639328547972,1.8544391886350862,0.8710884640325622,0.13610998264375987,0.701442076387011,0.910967793806475,0.5261051432918772,1.3465216222306162,1.6610576056390909,0.7221924169249159,0.6483325315766005,0.006783896120746212,0.792728007097712,2.547024529059868,1.8204826843988549,1.324878279795943,0.610768142539364,0.8482806702627551,0.49872312864879104,0.6200514009954137,0.26758223658242125,1.4555260566469432,0.3821743451989052,1.0492164024510426,0.5815703856085067,0.28088327228408166,0.5617477774517359
tradeflow_baci,XGB basic,lag1,XGBoost_tradeflow_baci,2850,618,1.9779004808040466,1.383196503113142,0.6522792896764054,28.929342976080314,8.614851246063287,8.907420977677388,1.4015837198649708,0.7358138424906487,20.410800395348012,15.855612724798071,15.14457411767732,,,,,,,,,,,,,,,,,,,,,,,,,,
tradeflow_baci,XGB full,lag1,XGBoost_tradeflow_baci,2850,618,2.0817540240874313,1.483582937090031,0.6148051147951308,19.638568790117674,8.476051245263042,7.591562511038477,1.1838669622302902,0.44332625044548307,21.31747553116023,12.711743336751576,13.988259459717224,1.0379557179385916,0.6319517872332528,0.16380465729194474,1.1891379447133743,0.6052357601000797,0.33855840150650324,0.6356936176543386,0.716086360633999,0.28394839350565065,0.7687638927485525,0.0013118652185329968,0.6631122133036791,0.45630123699348313,0.7948495502485433,0.46162049528287635,0.759076129420326,0.3208186667761093,1.072769654968152,0.505321700622414,0.22313744497429885,0.5519220494443579,0.4732024094535897,0.16423279787107287,0.6704552229536709,0.20971292112988527,0.9501650212887295
tradeflow_baci,RF basic,lag2,RandomForest_tradeflow_baci,2731,618,1.8615559095046057,1.2526637305207364,0.6919835901498441,28.775710565432433,11.307887218543323,9.630263570823423,2.8188433949017346,2.3060106671235645,18.308987261655734,12.634454325045624,14.217842996474179,,,,,,,,,,,,,,,,,,,,,,,,,,
tradeflow_baci,RF full,lag2,RandomForest_tradeflow_baci,2731,618,2.216755566287785,1.605069112738219,0.5632254737082765,16.880455786495823,8.5714218258154,8.853777156595463,2.406223406414656,1.228708519102018,14.073900996807042,11.757399671684011,13.118786425256785,1.9048782522981291,0.7080188398014293,0.16821177756801076,0.7400927951877999,1.2470717300623138,0.27190729241971906,1.4706457790482879,1.1735680618226199,0.8157163801717962,0.778871454996789,0.01178939266063109,0.404851427659811,3.1715335933423754,1.9679102564665947,1.4112955848677524,0.6003828675718064,0.7602377027592324,0.5562825514461137,0.5815987719182288,0.38568241316103913,0.971431650083089,0.3356999974428792,1.2130865836299238,0.5431779051036082,0.31001491144415527,0.6053682388946665
tradeflow_baci,XGB basic,lag2,XGBoost_tradeflow_baci,2731,618,2.056151905970651,1.4545973734122748,0.6242213694746286,28.81118377659445,8.701731508055637,9.11908144335572,1.4856577688827568,0.7915582041581142,20.406247604205003,15.804882549902565,14.879657144845766,,,,,,,,,,,,,,,,,,,,,,,,,,
tradeflow_baci,XGB full,lag2,XGBoost_tradeflow_baci,2731,618,2.1696981881349084,1.5194451973938954,0.58157238526789,19.778916318312483,8.861538452209217,8.089852953302373,1.9118316585712047,0.5727102043381069,21.011350693769632,12.924417448493386,13.17219432919828,0.7956929736148656,0.7824864885080505,0.13941483000482716,1.2424111090232897,0.8851317719485559,0.4744038807470482,0.6066921666830163,0.5569644856573227,0.14167790201255134,0.6036445459675276,0.0,0.29366879531126955,1.0028770167712553,0.7451356322868449,0.3988188338024788,0.39387064809741307,0.43507130779575587,0.7234242166724197,0.5032473499755257,0.2324543442246761,0.3040762910891954,0.3822535615009964,0.5585431984574574,0.3972049932651548,0.2889380962707699,0.7890835021170514
