target,model_spec,data_version,model_name,n_train,n_test,rmse,mae,r2,exporter_FE,importer_FE,contig,comlang_off,comlang_ethno,log_gdp_o,log_gdp_d,log_distw,disorder_Demonstrations,disorder_Political violence,disorder_Political violence; Demonstrations,disorder_Strategic developments,event_Battles,event_Explosions/Remote violence,event_Protests,event_Riots,event_Strategic developments,event_Violence against civilians,perpetrator_Civilians,perpetrator_External/Other forces,perpetrator_Identity militia,perpetrator_Political militia,perpetrator_Protesters,perpetrator_Rebel group,perpetrator_Rioters,perpetrator_State forces,target_Civilians,target_External/Other forces,target_Identity militia,target_Political militia,target_Protesters,target_Rebel group,target_Rioters,target_State forces
tradeflow_imf_o,MLP basic,lag0,MLP_tradeflow_imf_o,3640,910,2.276042633848405,1.5838991402698832,0.40834590764952006,1.9412383188974278,0.708953022868249,0.3662339030688396,0.14688999427957414,0.05760257126656475,1.329761817515461,0.29145756037338155,0.3640244648756346,,,,,,,,,,,,,,,,,,,,,,,,,,
tradeflow_imf_o,MLP full,lag0,MLP_tradeflow_imf_o,3640,910,18.89877704542622,6.336361800969077,-39.79195221876325,1.6889338004311871,0.5676865720987513,0.24015406596288716,0.34777948933351543,0.21334415590862957,1.2705585983063667,0.6379457403466344,0.3687816912130856,0.039867879749676004,0.10863291475324927,0.05615839847612689,0.07318919534979565,0.03127619745610063,0.012738206567174786,0.12566181172125004,0.4397671049235224,0.016215467978264477,0.11473069209983443,0.01113348748199342,0.037807952665003156,0.17043907459371915,0.04551864321587885,0.006667117153224017,0.012597416388452933,0.2278168636856651,0.07511171232677108,0.11190354840587512,0.0454459398563834,0.04888234715865379,0.02957255998210794,0.0392930276020136,0.22518372151208127,0.08355437990300554,0.22733085940401923
tradeflow_imf_o,XGB basic,lag0,XGBoost_tradeflow_imf_o,3640,910,2.1125657340218797,1.5298484442984548,0.4902848411885913,1.3119253,0.34963536,0.28529307,0.10294916,0.03304948,0.94715464,0.56804764,0.5534964,,,,,,,,,,,,,,,,,,,,,,,,,,
tradeflow_imf_o,XGB full,lag0,XGBoost_tradeflow_imf_o,3640,910,2.244467251910923,1.6674065349385843,0.4246479915138759,0.96585613,0.32323483,0.3153543,0.090973996,0.02837522,1.0264934,0.51432914,0.5485429,0.06546641,0.07659295,0.01361866,0.027757961,0.03486992,0.013639882,0.04106264,0.032483246,0.00792596,0.062500216,0.0014591095,0.017705463,0.036803063,0.09286179,0.045386426,0.042588927,0.030314133,0.047497276,0.05439451,0.014115759,0.034468032,0.043620676,0.007053793,0.043161172,0.0343311,0.04820901
tradeflow_imf_d,RF basic,lag0,RandomForest_tradeflow_imf_d,3640,910,2.22930980490639,1.5385827564443253,0.4185536465070676,1.163037641745088,0.886955706235233,0.18398831710934008,0.07514763203142803,0.0720852103041627,0.7766050662742556,0.3205192088865659,0.389563790527294,,,,,,,,,,,,,,,,,,,,,,,,,,
tradeflow_imf_d,RF full,lag0,RandomForest_tradeflow_imf_d,3640,910,2.40352386706183,1.8649567123955482,0.32412609802808334,0.5797304864357936,0.728308726035584,0.14799426803931473,0.04761898061690801,0.04674837360102275,0.5674073790824806,0.22954208961145497,0.33877989041988715,0.09801537156401292,0.05155981268773051,0.013354808036130376,0.02052865442154975,0.03583196321878757,0.021610224855017894,0.10230365174896432,0.04578158826643296,0.023764480362386344,0.038379682930925973,5.972274613421875e-05,0.03928498927352459,0.15563574997814705,0.06621139702032529,0.06643500924380961,0.027273460564589357,0.04035474977236826,0.034655745067156164,0.037277751094056545,0.018497143834463572,0.02789750509340639,0.027414113903656365,0.04050056491419048,0.015293105103943978,0.03883984142684083,0.03201377834693263
tradeflow_imf_d,MLP basic,lag0,MLP_tradeflow_imf_d,3640,910,2.2833718636331914,1.5640085060634896,0.39001087915186217,1.9265884068514856,1.7653922439588976,0.14351190018461354,0.1174625848513565,0.05662840132047435,0.32007344824585526,1.4332204604798893,0.26819906656320586,,,,,,,,,,,,,,,,,,,,,,,,,,
tradeflow_imf_d,MLP full,lag0,MLP_tradeflow_imf_d,3640,910,7.502830409502567,4.009339819208205,-5.585959548041661,2.0792411090672953,1.7066525869883824,0.07783633690547594,0.12719293059489062,0.08463898953006013,0.4588571665237029,1.4766497756001802,0.23440116962477095,0.012711088290129343,0.09207230200607067,0.031170670588070687,0.10346004196337712,0.023839408980710547,0.04504340850868534,0.05565016695802811,0.29458424190706856,0.014338502974423843,0.16451347934246432,0.0067031009900552305,0.024240100387231872,0.05081960254602528,0.07023552352254735,0.04928123033547401,0.020072094925575993,0.05252266153154449,0.04118776564077362,0.09092784924457886,0.0846392655515335,0.09958332285764349,0.033970883661293194,0.036335022302261946,0.01498109768994931,0.09294474591938573,0.0600635070669217
tradeflow_imf_d,XGB basic,lag0,XGBoost_tradeflow_imf_d,3640,910,2.222523044160937,1.567867674455584,0.4220884899831988,1.1584698,0.98968345,0.1752483,0.05881279,0.046922404,0.92701364,0.46477512,0.5322473,,,,,,,,,,,,,,,,,,,,,,,,,,
tradeflow_imf_d,XGB full,lag0,XGBoost_tradeflow_imf_d,3640,910,2.316263965303716,1.6941301186863367,0.3723104469380756,0.8329953,0.98367184,0.1744056,0.05708295,0.045685586,1.0403632,0.38643017,0.52328235,0.04309252,0.051287826,0.01723909,0.03316457,0.05086691,0.02081408,0.046388164,0.031450603,0.006139465,0.029618133,0.0,0.028176822,0.059047394,0.040715046,0.031538274,0.020502824,0.025751296,0.042135917,0.045902707,0.028861545,0.01112132,0.041121352,0.011169326,0.011459849,0.053721767,0.04911288
